run,timestamp,lasso_alpha,lasso_max_iter,LR_type,LR_alpha,LR_max_iter,RF_type,RF_n_estimators,RF_max_depth,RF_min_samples_leaf,RF_min_samples_split,RF_max_features,RF_random_state,RF_n_jobs,GB_type,GB_objective,GB_boosting_type,GB_num_leaves,GB_max_depth,GB_learning_rate,GB_n_estimators,GB_min_child_samples,GB_subsample,GB_colsample_bytree,GB_reg_alpha,GB_reg_lambda,GB_random_state,GB_n_jobs,GB_verbose,device,input_length,pred_length,valid_length,features_in_future,batch_size,learning_rate,weight_decay,dropout,min_delta,patch_length,stride,geo_block_ratio,lambda_cross,lambda_coverage,lambda_deriv,lambda_median,smoothing_cross,saturation_cold_degC,threshold_cold_degC,lambda_cold,epochs,model_dim,warmup_steps,patience,num_layers,num_heads,ffn_size,num_geo_blocks,num_patches,quantiles_0,quantiles_1,quantiles_2,quantiles_3,quantiles_4,metaNN_batch_size,metaNN_learning_rate,metaNN_weight_decay,metaNN_dropout,metaNN_patience,metaNN_factor,metaNN_device,metaNN_epochs,metaNN_num_cells_0,metaNN_num_cells_1,q10,q25,q50,q75,q90,avg_weight_meta_NN_NN,avg_weight_meta_NN_LR,avg_weight_meta_NN_RF,avg_weight_meta_NN_GB,test_NN_bias,test_NN_RMSE,test_NN_MAE,test_LR_bias,test_LR_RMSE,test_LR_MAE,test_RF_bias,test_RF_RMSE,test_RF_MAE,test_GB_bias,test_GB_RMSE,test_GB_MAE,test_meta_LR_bias,test_meta_LR_RMSE,test_meta_LR_MAE,test_meta_NN_bias,test_meta_NN_RMSE,test_meta_NN_MAE,avg_abs_worst_days_train,overall_loss
4,2026-01-03 15:38:00,0.02,2000,lasso,0.02,2000,rf,500,20,15,20,sqrt,0,4,lgbm,regression,gbdt,31,5,0.05,500,20,0.8,0.8,0.1,0.1,0,4,-1,cuda,672,72,48,True,32,5841.0,0.0,0.085361,0.025,24,12,1,1.083287,0.621696,0.250471,0.288171,0.014851,-5.0,3.0,0.0,30,95,1750,5,2,5,4,7,61,0.1,0.25,0.5,0.75,0.9,128,946.0,17.0,0.058547,3,0.610087,cuda,12,32,16,0.059922,0.088549,0.049131,-0.015737,-0.00042,0.13292,0.263401,0.193502,0.410176,0.20263,2.3665,1.8355,-0.420445,2.727,2.1918,1.455809,2.6451,2.0008,0.890647,2.0422,1.5815,0.115323,1.8768,1.4442,0.472131,1.7839,1.36,2.0,3.8088
5,2026-01-03 15:40:00,0.02,2000,lasso,0.02,2000,rf,500,20,15,20,sqrt,0,4,lgbm,regression,gbdt,31,5,0.05,500,20,0.8,0.8,0.1,0.1,0,4,-1,cuda,672,72,48,True,96,7455.0,0.0,0.069907,0.025,24,12,1,0.822768,0.637554,0.272048,0.771313,0.017728,-5.0,3.0,0.0,22,96,3250,7,3,3,5,3,61,0.1,0.25,0.5,0.75,0.9,256,372.0,12.0,0.055568,4,0.816696,cuda,12,32,16,0.119634,0.171853,0.193915,0.115528,0.045833,0.044843,0.288727,0.259725,0.406706,1.834795,5.9719,4.6997,-0.420445,2.727,2.1918,1.455809,2.6451,2.0008,0.890647,2.0422,1.5815,0.264359,1.8588,1.4281,0.648207,2.0045,1.5334,2.0,4.9178
6,2026-01-03 15:41:00,0.02,2000,lasso,0.02,2000,rf,500,20,15,20,sqrt,0,4,lgbm,regression,gbdt,31,5,0.05,500,20,0.8,0.8,0.1,0.1,0,4,-1,cuda,672,72,48,True,96,10057.0,0.0,0.04225,0.025,24,12,1,1.29914,0.281852,0.209429,0.711769,0.012671,-5.0,3.0,0.0,30,160,3250,7,2,4,4,7,61,0.1,0.25,0.5,0.75,0.9,512,310.0,5.0,0.10175,5,0.758849,cuda,12,32,16,0.173381,0.228657,0.1753,0.101199,0.046193,0.17525,0.188293,0.272743,0.363713,0.851913,2.2764,1.8005,-0.420445,2.727,2.1918,1.455809,2.6451,2.0008,0.890647,2.0422,1.5815,0.099312,1.8476,1.4239,0.690475,1.9615,1.5031,2.0,4.9854
7,2026-01-03 15:42:00,0.02,2000,lasso,0.02,2000,rf,500,20,15,20,sqrt,0,4,lgbm,regression,gbdt,31,5,0.05,500,20,0.8,0.8,0.1,0.1,0,4,-1,cuda,672,72,48,True,96,16775.0,0.0,0.076721,0.025,24,12,1,1.583006,0.371136,0.198982,0.533938,0.006045,-5.0,3.0,0.0,37,126,3250,3,3,3,5,7,61,0.1,0.25,0.5,0.75,0.9,512,411.0,24.0,0.045531,5,0.811874,cuda,12,40,20,0.073171,0.142326,0.116277,0.059592,0.040618,0.166065,0.252547,0.261706,0.319682,0.621315,2.5185,1.9657,-0.420445,2.727,2.1918,1.455809,2.6451,2.0008,0.890647,2.0422,1.5815,0.093516,1.8669,1.4364,0.555456,1.9649,1.5026,2.0,4.2958
0,2026-01-03 15:44:00,0.02,2000,lasso,0.02,2000,rf,500,20,15,20,sqrt,0,4,lgbm,regression,gbdt,31,5,0.05,500,20,0.8,0.8,0.1,0.1,0,4,-1,cuda,672,72,48,True,32,18843.37083,0.23761609,0.04837451,0.025,24,12,1,1.45911561,0.70165893,0.16235563,0.30504492,0.01200711,-5.0,3.0,0.0,30,160,3250,7,1,4,3,3,61,0.1,0.25,0.5,0.75,0.9,128,752.970472,8.05474328,0.11292567,4,0.69457615,cuda,12,40,20,0.32023381,0.35392686,0.26978417,0.14559353,0.05854317,0.04685994,0.26777139,0.19978344,0.48558518,1.72088933,3.00149989,2.4138999,-0.42044538,2.727,2.19180012,1.45580888,2.64510012,2.00079989,0.89064729,2.04220009,1.58150005,0.26799309,1.83739996,1.41460001,0.59756958,1.83039999,1.39719999,2.0,5.8644
1,2026-01-03 15:46:00,0.02,2000,lasso,0.02,2000,rf,500,20,15,20,sqrt,0,4,lgbm,regression,gbdt,31,5,0.05,500,20,0.8,0.8,0.1,0.1,0,4,-1,cuda,672,72,48,True,32,6520.199698,0.10955843,0.11739698,0.025,24,12,1,1.84886662,0.5533789,0.2413052,0.99434426,0.04076322,-5.0,3.0,0.0,22,126,2500,3,2,3,5,5,61,0.1,0.25,0.5,0.75,0.9,256,539.5984793,4.29488916,0.08826979,4,0.77154758,cuda,12,40,20,0.07245204,0.13630096,0.12317146,0.08120504,0.04460432,0.1234487,0.25108191,0.16804993,0.45741954,0.65933591,2.74799991,2.14100003,-0.42044538,2.727,2.19180012,1.45580888,2.64510012,2.00079989,0.89064729,2.04220009,1.58150005,0.23564668,1.80970001,1.38429999,0.57475251,1.84430003,1.41289997,2.0,4.2673
2,2026-01-03 15:47:00,0.02,2000,lasso,0.02,2000,rf,500,20,15,20,sqrt,0,4,lgbm,regression,gbdt,31,5,0.05,500,20,0.8,0.8,0.1,0.1,0,4,-1,cuda,672,72,48,True,96,9749.934582,0.0416403,0.04309577,0.025,24,12,1,0.90018733,0.76653326,0.1592358,0.77162751,0.03953398,-5.0,3.0,0.0,37,160,3250,7,2,5,4,7,61,0.1,0.25,0.5,0.75,0.9,512,385.1810821,18.83001012,0.06981458,3,0.65752131,cuda,12,40,20,0.12101319,0.144994,0.09130695,0.03905875,0.02032374,0.20164017,0.20790915,0.22318387,0.3672668,0.47066307,2.3355999,1.82749999,-0.42044538,2.727,2.19180012,1.45580888,2.64510012,2.00079989,0.89064729,2.04220009,1.58150005,0.08062594,1.86969995,1.44190001,0.62208444,1.94120002,1.48740005,2.0,4.4193
3,2026-01-03 15:48:00,0.02,2000,lasso,0.02,2000,rf,500,20,15,20,sqrt,0,4,lgbm,regression,gbdt,31,5,0.05,500,20,0.8,0.8,0.1,0.1,0,4,-1,cuda,672,72,48,True,128,4417.118597,0.04816367,0.10903345,0.025,24,12,1,1.41464333,0.31130128,0.09320802,0.89018991,0.01818099,-5.0,3.0,0.0,37,160,3250,3,2,4,5,7,61,0.1,0.25,0.5,0.75,0.9,128,871.6574658,3.21822009,0.08896918,6,0.80356926,cuda,12,24,12,0.05521583,0.11891487,0.1419964,0.0846223,0.05158873,0.07457627,0.2576879,0.18093431,0.48680151,0.80168283,2.67779994,2.07310009,-0.42044538,2.727,2.19180012,1.45580888,2.64510012,2.00079989,0.89064729,2.04220009,1.58150005,0.19829808,1.81050003,1.38489997,0.54292202,1.81990004,1.3858,2.0,4.1288
4,2026-01-03 15:49:00,0.02,2000,lasso,0.02,2000,rf,500,20,15,20,sqrt,0,4,lgbm,regression,gbdt,31,5,0.05,500,20,0.8,0.8,0.1,0.1,0,4,-1,cuda,672,72,48,True,32,14032.47169,0.09795968,0.03918231,0.025,24,12,1,0.77624902,0.78597568,0.18633003,0.50914676,0.00894154,-5.0,3.0,0.0,22,159,2500,3,3,3,4,3,61,0.1,0.25,0.5,0.75,0.9,128,712.7594604,4.44993992,0.07043981,4,0.69523313,cuda,12,24,12,0.08953837,0.13770983,0.14667266,0.09148681,0.04709233,0.08734491,0.25543314,0.18836206,0.46885982,0.76772851,2.70560002,2.10710001,-0.42044538,2.727,2.19180012,1.45580888,2.64510012,2.00079989,0.89064729,2.04220009,1.58150005,0.19388632,1.80620003,1.3822,0.53419304,1.8075,1.37779999,2.0,4.2654
5,2026-01-03 16:00:00,0.02,2000,lasso,0.02,2000,rf,500,20,15,20,sqrt,0,4,lgbm,regression,gbdt,31,5,0.05,500,20,0.8,0.8,0.1,0.1,0,4,-1,cuda,672,72,48,True,64,5820.922124,0.05227934,0.06203091,0.025,24,12,1,1.99158974,0.63181635,0.09449823,0.58402708,0.02211275,-5.0,3.0,0.0,30,125,1750,5,2,5,5,3,61,0.1,0.25,0.5,0.75,0.9,512,297.2284651,18.47999161,0.07436998,5,0.7101428,cuda,12,40,20,0.09067746,0.16576739,0.15356715,0.09745204,0.05317746,0.15860526,0.28347886,0.191429,0.36648688,0.90506321,2.68460011,2.11240005,-0.42044538,2.727,2.19180012,1.45580888,2.64510012,2.00079989,0.89064729,2.04220009,1.58150005,0.21029319,1.81149995,1.39100003,0.61630803,2.00289989,1.53729999,2.0,4.5328
6,2026-01-03 16:02:00,0.02,2000,lasso,0.02,2000,rf,500,20,15,20,sqrt,0,4,lgbm,regression,gbdt,31,5,0.05,500,20,0.8,0.8,0.1,0.1,0,4,-1,cuda,672,72,48,True,128,8113.623787,0.10825745,0.11718857,0.025,24,12,1,1.06889277,0.32481299,0.0994424,0.224881,0.01871556,-5.0,3.0,0.0,30,96,2500,7,2,3,3,3,61,0.1,0.25,0.5,0.75,0.9,128,314.5439763,7.03733296,0.07310364,4,0.77475366,cuda,12,40,20,0.05170863,0.09610312,0.08429257,0.06306954,0.0375,0.0774178,0.26799074,0.1958576,0.45873389,0.50688457,2.79130006,2.13700008,-0.42044538,2.727,2.19180012,1.45580888,2.64510012,2.00079989,0.89064729,2.04220009,1.58150005,0.190043,1.82200003,1.39559996,0.54641056,1.83179998,1.39690006,2.0,3.9434
7,2026-01-03 16:03:00,0.02,2000,lasso,0.02,2000,rf,500,20,15,20,sqrt,0,4,lgbm,regression,gbdt,31,5,0.05,500,20,0.8,0.8,0.1,0.1,0,4,-1,cuda,672,72,48,True,128,19282.60913,0.04446047,0.02859157,0.025,24,12,1,1.78704933,0.92441772,0.22637872,0.87281556,0.01076878,-5.0,3.0,0.0,37,126,1750,7,1,3,5,3,61,0.1,0.25,0.5,0.75,0.9,256,378.4962168,7.17492153,0.09283473,4,0.61821434,cuda,12,24,12,0.21657674,0.28048561,0.22547962,0.12410072,0.04982014,0.12442083,0.28683084,0.22314918,0.36559919,1.21822035,2.5460999,2.04410005,-0.42044538,2.727,2.19180012,1.45580888,2.64510012,2.00079989,0.89064729,2.04220009,1.58150005,0.23494056,1.81649995,1.39970005,0.65059692,1.98360002,1.53250003,2.0,5.4804
0,2026-01-03 16:05:00,0.02,2000,lasso,0.02,2000,rf,500,20,15,20,sqrt,0,4,lgbm,regression,gbdt,31,5,0.05,500,20,0.8,0.8,0.1,0.1,0,4,-1,cuda,672,72,48,True,32,11149.32882,0.036609,0.067669,0.025,24,12,1,1.891048,0.910923,0.078611,0.401699,0.049873,-5.0,3.0,0.0,30,96,2500,7,2,4,5,3,61,0.1,0.25,0.5,0.75,0.9,128,211.41847,6.673933,0.094609,5,0.654508,cuda,14,32,16,0.095384,0.152068,0.144005,0.071643,0.036691,0.157041,0.25531,0.208632,0.379018,0.747602,2.4044,1.8782,-0.420445,2.727,2.1918,1.455809,2.6451,2.0008,0.890647,2.0422,1.5815,0.112928,1.8775,1.4472,0.57529,1.8728,1.4314,2.0,4.3644
1,2026-01-03 16:06:00,0.02,2000,lasso,0.02,2000,rf,500,20,15,20,sqrt,0,4,lgbm,regression,gbdt,31,5,0.05,500,20,0.8,0.8,0.1,0.1,0,4,-1,cuda,672,72,48,True,96,27943.62914,0.076408,0.085973,0.025,24,12,1,1.626584,0.912669,0.160238,0.972803,0.009947,-5.0,3.0,0.0,30,95,2500,7,3,5,5,5,61,0.1,0.25,0.5,0.75,0.9,256,784.899441,3.708713,0.038559,4,0.780739,cuda,10,24,12,0.081265,0.114209,0.082584,0.02524,0.004197,0.157909,0.250328,0.221733,0.370031,0.3803,2.4273,1.8966,-0.420445,2.727,2.1918,1.455809,2.6451,2.0008,0.890647,2.0422,1.5815,0.095999,1.8658,1.4374,0.553776,1.8907,1.4444,2.0,4.0471
2,2026-01-03 16:07:00,0.02,2000,lasso,0.02,2000,rf,500,20,15,20,sqrt,0,4,lgbm,regression,gbdt,31,5,0.05,500,20,0.8,0.8,0.1,0.1,0,4,-1,cuda,672,72,48,True,32,14339.41508,0.168658,0.0295,0.025,24,12,1,1.848126,0.37179,0.137024,0.260099,0.02544,-5.0,3.0,0.0,37,159,1750,3,3,3,4,5,61,0.1,0.25,0.5,0.75,0.9,128,172.181433,26.000868,0.085575,4,0.653933,cuda,8,32,16,0.119754,0.255635,0.224191,0.117176,0.060731,0.135099,0.245726,0.221134,0.398042,1.263305,2.6923,2.1592,-0.420445,2.727,2.1918,1.455809,2.6451,2.0008,0.890647,2.0422,1.5815,0.233157,1.8335,1.4124,0.681136,1.9629,1.5058,2.0,5.2071
3,2026-01-03 16:09:00,0.02,2000,lasso,0.02,2000,rf,500,20,15,20,sqrt,0,4,lgbm,regression,gbdt,31,5,0.05,500,20,0.8,0.8,0.1,0.1,0,4,-1,cuda,672,72,48,True,64,5857.240782,0.064031,0.070439,0.025,24,12,1,1.0745,0.939795,0.072729,0.991174,0.010023,-5.0,3.0,0.0,37,96,1750,7,3,3,4,5,61,0.1,0.25,0.5,0.75,0.9,512,489.100297,24.27255,0.073619,5,0.749897,cuda,14,24,12,0.141127,0.232974,0.200929,0.103477,0.045624,0.146862,0.263337,0.229235,0.360567,1.050581,2.5268,2.0028,-0.420445,2.727,2.1918,1.455809,2.6451,2.0008,0.890647,2.0422,1.5815,0.131048,1.8678,1.4381,0.693461,2.0102,1.5458,2.0,5.0485
4,2026-01-03 16:10:00,0.02,2000,lasso,0.02,2000,rf,500,20,15,20,sqrt,0,4,lgbm,regression,gbdt,31,5,0.05,500,20,0.8,0.8,0.1,0.1,0,4,-1,cuda,672,72,48,True,96,24855.29802,0.05258,0.115574,0.025,24,12,1,1.813212,0.248203,0.109453,0.633205,0.048948,-5.0,3.0,0.0,30,126,2500,3,3,3,3,7,61,0.1,0.25,0.5,0.75,0.9,256,1100.806373,8.337204,0.108178,3,0.838086,cuda,8,32,16,0.066427,0.142386,0.118285,0.072752,0.036271,0.12127,0.267544,0.192527,0.418658,0.57042,2.3198,1.8075,-0.420445,2.727,2.1918,1.455809,2.6451,2.0008,0.890647,2.0422,1.5815,0.068619,1.8482,1.4192,0.496295,1.8453,1.4189,2.0,4.245
5,2026-01-03 16:41:00,0.02,2000,lasso,0.02,2000,rf,500,20,15,20,sqrt,0,4,lgbm,regression,gbdt,31,5,0.05,500,20,0.8,0.8,0.1,0.1,0,4,-1,cuda,672,72,48,True,64,5583.109475,0.053144,0.073325,0.025,24,12,1,0.602246,0.724181,0.192019,0.859962,0.022211,-5.0,3.0,0.0,22,128,1750,3,3,4,5,5,61,0.1,0.25,0.5,0.75,0.9,128,720.172076,16.602,0.032514,3,0.643226,cuda,14,24,12,0.081205,0.122122,0.152038,0.107824,0.045773,0.095268,0.255531,0.169683,0.479519,0.824001,2.8926,2.2276,-0.420445,2.727,2.1918,1.455809,2.6451,2.0008,0.890647,2.0422,1.5815,0.178015,1.8068,1.3813,0.527435,1.8268,1.3944,2.0,4.1658
6,2026-01-03 16:42:00,0.02,2000,lasso,0.02,2000,rf,500,20,15,20,sqrt,0,4,lgbm,regression,gbdt,31,5,0.05,500,20,0.8,0.8,0.1,0.1,0,4,-1,cuda,672,72,48,True,32,3171.333136,0.108492,0.068112,0.025,24,12,1,1.505481,0.27258,0.228317,0.415315,0.013751,-5.0,3.0,0.0,22,96,3250,5,2,4,3,7,61,0.1,0.25,0.5,0.75,0.9,512,1050.709532,10.347404,0.07534,4,0.731631,cuda,10,32,16,0.07497,0.114089,0.151499,0.102038,0.034862,0.037451,0.290048,0.310781,0.36172,1.25744,5.3227,4.0545,-0.420445,2.727,2.1918,1.455809,2.6451,2.0008,0.890647,2.0422,1.5815,0.248704,1.883,1.4384,0.623415,1.9809,1.5152,2.0,4.3751
7,2026-01-03 16:43:00,0.02,2000,lasso,0.02,2000,rf,500,20,15,20,sqrt,0,4,lgbm,regression,gbdt,31,5,0.05,500,20,0.8,0.8,0.1,0.1,0,4,-1,cuda,672,72,48,True,96,27101.4294,0.127466,0.117299,0.025,24,12,1,0.521703,0.218759,0.09428,0.415715,0.009874,-5.0,3.0,0.0,30,128,1750,3,2,4,3,3,61,0.1,0.25,0.5,0.75,0.9,256,400.079375,5.650865,0.026918,3,0.766847,cuda,14,24,12,0.178118,0.260012,0.197272,0.105126,0.043735,0.077874,0.250936,0.191253,0.479937,1.149839,2.6572,2.1174,-0.420445,2.727,2.1918,1.455809,2.6451,2.0008,0.890647,2.0422,1.5815,0.186386,1.8288,1.4094,0.592966,1.9063,1.4601,2.0,5.1649
8,2026-01-03 16:45:00,0.02,2000,lasso,0.02,2000,rf,500,20,15,20,sqrt,0,4,lgbm,regression,gbdt,31,5,0.05,500,20,0.8,0.8,0.1,0.1,0,4,-1,cuda,672,72,48,True,128,11317.8182,0.21835,0.05396,0.025,24,12,1,1.366254,0.215056,0.164007,0.932543,0.035695,-5.0,3.0,0.0,22,126,1750,3,2,3,5,7,61,0.1,0.25,0.5,0.75,0.9,128,414.16016,13.497881,0.089929,3,0.809024,cuda,8,40,20,0.080546,0.151079,0.114059,0.051619,0.041727,0.107541,0.241016,0.215714,0.435729,0.621035,2.5859,2.0305,-0.420445,2.727,2.1918,1.455809,2.6451,2.0008,0.890647,2.0422,1.5815,0.194217,1.8269,1.4039,0.584353,1.8612,1.4204,2.0,4.3643
9,2026-01-03 16:46:00,0.02,2000,lasso,0.02,2000,rf,500,20,15,20,sqrt,0,4,lgbm,regression,gbdt,31,5,0.05,500,20,0.8,0.8,0.1,0.1,0,4,-1,cuda,672,72,48,True,64,23105.12712,0.109451,0.044936,0.025,24,12,1,1.270711,0.987329,0.094599,0.504879,0.024107,-5.0,3.0,0.0,30,96,2500,3,1,3,3,5,61,0.1,0.25,0.5,0.75,0.9,128,663.373871,21.063684,0.11008,5,0.786219,cuda,9,32,16,0.080965,0.199071,0.186001,0.126079,0.060012,0.056398,0.272824,0.166699,0.504079,1.128614,2.938,2.2807,-0.420445,2.727,2.1918,1.455809,2.6451,2.0008,0.890647,2.0422,1.5815,0.226816,1.8282,1.4002,0.54362,1.8473,1.4115,2.0,4.7869
0,2026-01-03 16:48:00,0.02,2000,lasso,0.02,2000,rf,500,20,15,20,sqrt,0,4,lgbm,regression,gbdt,31,5,0.05,500,20,0.8,0.8,0.1,0.1,0,4,-1,cuda,672,72,48,True,64,5883.885925,0.064034,0.113654,0.023607,24,12,1,1.829335,0.312681,0.222918,0.202067,0.042996,-5.0,3.0,0.0,22,96,3250,7,1,3,4,3,61,0.1,0.25,0.5,0.75,0.9,512,744.082221,10.849728,0.020038,6,0.760431,cuda,12,24,12,0.045983,0.070474,0.108633,0.098741,0.044335,0.065468,0.261552,0.285337,0.387643,0.616074,5.297,3.939,-0.420445,2.727,2.1918,1.455809,2.6451,2.0008,0.890647,2.0422,1.5815,0.26244,1.8621,1.4259,0.641431,2.0122,1.5251,2.0,4.2068
1,2026-01-03 16:49:00,0.02,2000,lasso,0.02,2000,rf,500,20,15,20,sqrt,0,4,lgbm,regression,gbdt,31,5,0.05,500,20,0.8,0.8,0.1,0.1,0,4,-1,cuda,672,72,48,True,32,10530.12629,0.076691,0.077831,0.028935,24,12,1,1.023041,0.739086,0.232955,0.268822,0.038689,-5.0,3.0,0.0,22,125,2500,7,3,5,3,5,61,0.1,0.25,0.5,0.75,0.9,128,536.495127,16.239922,0.099224,3,0.825262,cuda,9,24,20,0.13771,0.145773,0.106535,0.03741,0.005456,0.131465,0.240199,0.165462,0.462874,0.597764,2.4006,1.8766,-0.420445,2.727,2.1918,1.455809,2.6451,2.0008,0.890647,2.0422,1.5815,0.121225,1.8772,1.4506,0.571534,1.8684,1.4331,2.0,4.5887
2,2026-01-03 16:50:00,0.02,2000,lasso,0.02,2000,rf,500,20,15,20,sqrt,0,4,lgbm,regression,gbdt,31,5,0.05,500,20,0.8,0.8,0.1,0.1,0,4,-1,cuda,672,72,48,True,96,5466.791055,0.057328,0.108242,0.025441,24,12,1,1.177368,0.672222,0.255409,0.391759,0.048864,-5.0,3.0,0.0,22,95,3250,7,3,5,3,3,61,0.1,0.25,0.5,0.75,0.9,128,201.500361,10.089911,0.114478,6,0.789701,cuda,11,32,12,0.228237,0.223711,0.150659,0.021463,-0.046583,0.026626,0.253181,0.219397,0.500796,2.103379,9.034,7.5019,-0.420445,2.727,2.1918,1.455809,2.6451,2.0008,0.890647,2.0422,1.5815,0.303211,2.0747,1.6106,0.667937,1.9019,1.4638,2.0,6.1967
3,2026-01-03 16:51:00,0.02,2000,lasso,0.02,2000,rf,500,20,15,20,sqrt,0,4,lgbm,regression,gbdt,31,5,0.05,500,20,0.8,0.8,0.1,0.1,0,4,-1,cuda,672,72,48,True,128,19437.70265,0.145685,0.09017,0.019772,24,12,1,0.544207,0.426056,0.168812,0.863828,0.034531,-5.0,3.0,0.0,37,160,2500,3,3,4,3,7,61,0.1,0.25,0.5,0.75,0.9,256,159.805729,6.221295,0.093212,4,0.738428,cuda,10,32,20,0.098112,0.177908,0.147992,0.072152,0.033064,0.250745,0.225477,0.208342,0.315437,0.678118,2.3157,1.8172,-0.420445,2.727,2.1918,1.455809,2.6451,2.0008,0.890647,2.0422,1.5815,0.160433,1.7978,1.3818,0.603267,1.9838,1.5253,2.0,4.5648
4,2026-01-03 16:53:00,0.02,2000,lasso,0.02,2000,rf,500,20,15,20,sqrt,0,4,lgbm,regression,gbdt,31,5,0.05,500,20,0.8,0.8,0.1,0.1,0,4,-1,cuda,672,72,48,True,64,3965.202549,0.143966,0.029646,0.025652,24,12,1,0.989101,0.982844,0.284198,0.207212,0.005534,-5.0,3.0,0.0,37,125,1750,5,3,5,4,5,61,0.1,0.25,0.5,0.75,0.9,128,157.976636,7.032975,0.02019,6,0.764519,cuda,14,32,12,0.131355,0.156535,0.104526,0.056265,0.02536,0.12064,0.251083,0.170241,0.458036,0.566719,2.6479,2.0553,-0.420445,2.727,2.1918,1.455809,2.6451,2.0008,0.890647,2.0422,1.5815,0.212022,1.8074,1.3848,0.562329,1.8508,1.4182,2.0,4.5389
5,2026-01-03 16:54:00,0.02,2000,lasso,0.02,2000,rf,500,20,15,20,sqrt,0,4,lgbm,regression,gbdt,31,5,0.05,500,20,0.8,0.8,0.1,0.1,0,4,-1,cuda,672,72,48,True,32,18043.4026,0.206242,0.062757,0.022938,24,12,1,1.725562,0.946358,0.207463,0.845888,0.011267,-5.0,3.0,0.0,22,128,3250,3,2,4,3,5,61,0.1,0.25,0.5,0.75,0.9,512,266.143605,4.105903,0.02238,3,0.80328,cuda,12,32,16,0.119305,0.1878,0.185012,0.097062,0.048771,0.191887,0.251451,0.273943,0.282719,1.168269,3.1136,2.4259,-0.420445,2.727,2.1918,1.455809,2.6451,2.0008,0.890647,2.0422,1.5815,0.226113,1.826,1.3983,0.708493,2.1171,1.6145,2.0,4.7855
6,2026-01-03 16:56:00,0.02,2000,lasso,0.02,2000,rf,500,20,15,20,sqrt,0,4,lgbm,regression,gbdt,31,5,0.05,500,20,0.8,0.8,0.1,0.1,0,4,-1,cuda,672,72,48,True,128,4207.739465,0.043794,0.087898,0.018321,24,12,1,0.69573,0.329098,0.114824,0.338763,0.015939,-5.0,3.0,0.0,30,160,3250,3,2,5,4,7,61,0.1,0.25,0.5,0.75,0.9,128,817.265769,15.50119,0.033457,5,0.709356,cuda,12,24,20,0.03699,0.066847,0.113849,0.088549,0.049371,0.044199,0.26524,0.215511,0.475051,0.846531,3.8646,2.8609,-0.420445,2.727,2.1918,1.455809,2.6451,2.0008,0.890647,2.0422,1.5815,0.182531,1.8185,1.3827,0.522079,1.8134,1.3829,2.0,3.9812
7,2026-01-03 16:57:00,0.02,2000,lasso,0.02,2000,rf,500,20,15,20,sqrt,0,4,lgbm,regression,gbdt,31,5,0.05,500,20,0.8,0.8,0.1,0.1,0,4,-1,cuda,672,72,48,True,96,25156.25253,0.069393,0.063695,0.015136,24,12,1,0.610586,0.403696,0.121888,0.846402,0.026233,-5.0,3.0,0.0,22,125,2500,5,3,5,3,3,61,0.1,0.25,0.5,0.75,0.9,128,272.889898,3.140828,0.036835,6,0.748784,cuda,9,40,16,0.139089,0.201169,0.158993,0.068795,0.038369,0.100336,0.271681,0.189152,0.438831,0.962059,2.6414,2.0957,-0.420445,2.727,2.1918,1.455809,2.6451,2.0008,0.890647,2.0422,1.5815,0.224967,1.8471,1.4268,0.611578,1.9125,1.4615,2.0,4.7922
8,2026-01-03 16:58:00,0.02,2000,lasso,0.02,2000,rf,500,20,15,20,sqrt,0,4,lgbm,regression,gbdt,31,5,0.05,500,20,0.8,0.8,0.1,0.1,0,4,-1,cuda,672,72,48,True,32,3054.863237,0.051093,0.047871,0.025784,24,12,1,1.800761,0.635445,0.048725,0.907699,0.010052,-5.0,3.0,0.0,30,128,3250,5,3,4,3,5,61,0.1,0.25,0.5,0.75,0.9,256,1478.955131,3.443806,0.096326,6,0.737691,cuda,9,40,20,0.055126,0.082764,0.097812,0.063519,0.04967,0.046026,0.268475,0.185551,0.499948,0.632519,3.134,2.3883,-0.420445,2.727,2.1918,1.455809,2.6451,2.0008,0.890647,2.0422,1.5815,0.209857,1.818,1.3863,0.505405,1.8416,1.4076,2.0,3.8751
9,2026-01-03 17:00:00,0.02,2000,lasso,0.02,2000,rf,500,20,15,20,sqrt,0,4,lgbm,regression,gbdt,31,5,0.05,500,20,0.8,0.8,0.1,0.1,0,4,-1,cuda,672,72,48,True,64,3700.39382,0.030329,0.059399,0.027402,24,12,1,1.600812,0.937345,0.086592,0.639362,0.04161,-5.0,3.0,0.0,30,126,1750,7,2,3,4,3,61,0.1,0.25,0.5,0.75,0.9,128,239.618627,3.049749,0.074101,4,0.824337,cuda,13,32,20,0.066427,0.135012,0.144155,0.079646,0.045983,0.081147,0.265272,0.173413,0.480167,0.813974,2.7117,2.1354,-0.420445,2.727,2.1918,1.455809,2.6451,2.0008,0.890647,2.0422,1.5815,0.203738,1.8231,1.4007,0.563734,1.849,1.4123,2.0,4.2651
